display_name,ValorBaixa,DtLancamento,IdFilial
City Plaza,"199.900,00",2026-01-01,6
Corporate Center,"249.900,00",2026-01-01,61
City Plaza,"199.900,00",2026-01-01,6
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"249.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Oviedo,"199.900,00",2026-01-01,14
Atlantis,"249.900,00",2026-01-01,20
Connecta 26,"180.000,00",2026-01-01,22
Connecta 26,"180.000,00",2026-01-01,22
Connecta 26,"199.900,00",2026-01-01,22
Plaza Rio Grande,"219.900,00",2026-01-01,23
Cortezza,"199.900,00",2026-01-01,24
Colina,"251.874,00",2026-01-01,31
Colina,"249.900,00",2026-01-01,31
Colina,"219.900,00",2026-01-01,31
Pepe Sierra,"199.900,00",2026-01-01,32
Pepe Sierra,"219.900,00",2026-01-01,32
Pepe Sierra,"249.900,00",2026-01-01,32
Viva Barranquilla,"199.900,00",2026-01-01,21
Connecta 26,"219.900,00",2026-01-01,22
Éxito Poblado,"249.900,00",2026-01-01,27
Éxito Poblado,"249.900,00",2026-01-01,27
Atlantis,"249.900,00",2026-01-01,20
Colina,"249.900,00",2026-01-01,31
Cedro Bolivar,"249.900,00",2026-01-01,33
Cedro Bolivar,"249.900,00",2026-01-01,33
San Bernardo,"249.900,00",2026-01-01,34
Viva Barranquilla,"199.900,00",2026-01-01,21
Connecta 26,"219.900,00",2026-01-01,22
Plaza Rio Grande,"180.000,00",2026-01-01,23
Plaza Rio Grande,"249.900,00",2026-01-01,23
Plaza Rio Grande,"219.900,00",2026-01-01,23
Connecta 80,"219.900,00",2026-01-01,28
Colina,"251.874,00",2026-01-01,31
Viva Envigado,"224.900,00",2026-01-01,18
Viva Envigado,"180.000,00",2026-01-01,18
Viva Envigado,"109.900,00",2026-01-01,18
Viva Envigado,"249.900,00",2026-01-01,18
Viva Envigado,"219.900,00",2026-01-01,18
Viva Envigado,"180.000,00",2026-01-01,18
Viva Envigado,"129.900,00",2026-01-01,18
Cortezza,"249.900,00",2026-01-01,24
Éxito Poblado,"109.900,00",2026-01-01,27
Connecta 80,"219.900,00",2026-01-01,28
Atlantis,"199.900,00",2026-01-01,20
Parque Arboleda,"62.900,00",2026-01-01,54
Parque Arboleda,"62.900,00",2026-01-01,54
Unicentro,"199.900,00",2026-01-01,30
Campanella Plaza,"199.900,00",2026-01-01,29
Unicentro,"199.900,00",2026-01-01,30
Colina,"249.900,00",2026-01-01,31
Colina,"199.900,00",2026-01-01,31
Pepe Sierra,"199.900,00",2026-01-01,32
Pepe Sierra,"199.900,00",2026-01-01,32
Pepe Sierra,"219.900,00",2026-01-01,32
Campanella Plaza,"199.900,00",2026-01-01,29
Campanella Plaza,"199.900,00",2026-01-01,29
Connecta 26,"249.900,00",2026-01-01,22
Connecta 26,"180.000,00",2026-01-01,22
Plaza Rio Grande,"249.900,00",2026-01-01,23
Plaza Rio Grande,"199.900,00",2026-01-01,23
Éxito Poblado,"249.900,00",2026-01-01,27
Connecta 80,"249.900,00",2026-01-01,28
Campanella Plaza,"199.900,00",2026-01-01,29
Campanella Plaza,"199.900,00",2026-01-01,29
Unicentro,"249.900,00",2026-01-01,30
Unicentro,"199.900,00",2026-01-01,30
Unicentro,"199.900,00",2026-01-01,30
Colina,"199.900,00",2026-01-01,31
Colina,"219.900,00",2026-01-01,31
Colina,"219.900,00",2026-01-01,31
Colina,"219.900,00",2026-01-01,31
Pepe Sierra,"219.900,00",2026-01-01,32
Pepe Sierra,"249.900,00",2026-01-01,32
Pepe Sierra,"219.900,00",2026-01-01,32
Aves Maria,"249.900,00",2026-01-01,35
Aves Maria,"199.900,00",2026-01-01,35
Unicentro,"249.900,00",2026-01-01,30
Unicentro,"199.900,00",2026-01-01,30
Unicentro,"199.900,00",2026-01-01,30
Colina,"249.900,00",2026-01-01,31
Colina,"249.900,00",2026-01-01,31
Unicentro,"199.900,00",2026-01-01,30
Colina,"249.900,00",2026-01-01,31
Colina,"219.900,00",2026-01-01,31
Cortezza,"249.900,00",2026-01-01,24
Cortezza,"180.000,00",2026-01-01,24
Cortezza,"219.900,00",2026-01-01,24
Connecta 80,"219.900,00",2026-01-01,28
Connecta 80,"219.900,00",2026-01-01,28
Campanella Plaza,"249.900,00",2026-01-01,29
Campanella Plaza,"199.900,00",2026-01-01,29
Campanella Plaza,"199.900,00",2026-01-01,29
Campanella Plaza,"199.900,00",2026-01-01,29
Unicentro,"249.900,00",2026-01-01,30
Unicentro,"249.900,00",2026-01-01,30
Unicentro,"199.900,00",2026-01-01,30
Viva Palmas,"199.900,00",2026-01-01,40
Plaza Rio Grande,"199.900,00",2026-01-01,23
Éxito Poblado,"249.900,00",2026-01-01,27
Connecta 80,"219.900,00",2026-01-01,28
Cedro Bolivar,"249.900,00",2026-01-01,33
Cedro Bolivar,"249.900,00",2026-01-01,33
Cedro Bolivar,"249.900,00",2026-01-01,33
Viva Palmas,"199.900,00",2026-01-01,40
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Connecta 26,"219.900,00",2026-01-01,22
Connecta 26,"199.900,00",2026-01-01,22
Cortezza,"249.900,00",2026-01-01,24
Cortezza,"199.900,00",2026-01-01,24
Cortezza,"180.000,00",2026-01-01,24
San Bernardo,"199.900,00",2026-01-01,34
San Bernardo,"199.900,00",2026-01-01,34
Corporate Center,"219.900,00",2026-01-01,61
El Edén,"249.900,00",2026-01-01,52
Corporate Center,"249.900,00",2026-01-01,61
El Edén,"249.900,00",2026-01-01,52
Corporate Center,"219.900,00",2026-01-01,61
El Edén,"249.900,00",2026-01-01,52
El Edén,"249.900,00",2026-01-01,52
City Plaza,"199.900,00",2026-01-01,6
El Edén,"249.900,00",2026-01-01,52
Corporate Center,"219.900,00",2026-01-01,61
Corporate Center,"249.900,00",2026-01-01,61
Corporate Center,"249.900,00",2026-01-01,61
Alto de palmas,"199.900,00",2026-01-01,7
Alto de palmas,"199.900,00",2026-01-01,7
City Plaza,"249.900,00",2026-01-01,6
San Bernardo,"180.000,00",2026-01-01,34
San Bernardo,"180.000,00",2026-01-01,34
San Bernardo,"109.900,00",2026-01-01,34
San Bernardo,"224.900,00",2026-01-01,34
Connecta 80,"249.900,00",2026-01-01,28
Connecta 80,"249.900,00",2026-01-01,28
Aves Maria,"199.900,00",2026-01-01,35
Atlantis,"62.900,00",2026-01-01,20
Santafe Bogota,"799.966,67",2026-01-01,13
CC Florida,"249.900,00",2026-01-02,43
Intermedia,"199.900,00",2026-01-02,1
Pepe Sierra,"249.900,00",2026-01-01,32
Pepe Sierra,"249.900,00",2026-01-01,32
Pepe Sierra,"249.900,00",2026-01-01,32
Connecta 26,"249.900,00",2026-01-01,22
Connecta 26,"219.900,00",2026-01-01,22
Viva Palmas,"199.900,00",2026-01-01,40
Viva Palmas,"199.900,00",2026-01-01,40
Plaza Rio Grande,"129.900,00",2026-01-01,23
Plaza Rio Grande,"129.900,00",2026-01-01,23
Viva Palmas,"249.900,00",2026-01-01,40
Cedro Bolivar,"249.900,00",2026-01-01,33
Cedro Bolivar,"249.900,00",2026-01-01,33
Aves Maria,"199.900,00",2026-01-01,35
FIC 48 CD DEL RIO,"249.900,00",2026-01-01,68
La 33,"399.900,00",2026-01-01,9
Intermedia,"199.900,00",2026-01-02,1
CC Florida,"249.900,00",2026-01-02,43
Intermedia,"219.900,00",2026-01-02,1
Corporate Center,"249.900,00",2026-01-02,61
San Bernardo,"249.900,00",2026-01-01,34
El Edén,"249.900,00",2026-01-01,52
El Edén,"249.900,00",2026-01-01,52
City Plaza,"109.900,00",2026-01-01,6
City Plaza,"180.000,00",2026-01-01,6
El Edén,"249.900,00",2026-01-01,52
Alto de palmas,"249.900,00",2026-01-01,7
Laureles,"199.900,00",2026-01-01,8
Laureles,"180.000,00",2026-01-01,8
Laureles,"180.000,00",2026-01-01,8
Corporate Center,"249.900,00",2026-01-01,61
Epic Pereira,"199.900,00",2026-01-01,51
Campestre,"199.900,00",2026-01-01,5
Campestre,"249.900,00",2026-01-01,5
Corporate Center,"219.900,00",2026-01-01,61
Epic Pereira,"199.900,00",2026-01-01,51
San Bernardo,"199.900,00",2026-01-01,34
Aves Maria,"249.900,00",2026-01-01,35
Aves Maria,"129.900,00",2026-01-01,35
Aves Maria,"224.900,00",2026-01-01,35
Viva Palmas,"199.900,00",2026-01-01,40
Viva Palmas,"249.900,00",2026-01-01,40
CC Florida,"219.900,00",2026-01-02,43
Aves Maria,"199.900,00",2026-01-01,35
Aves Maria,"219.900,00",2026-01-01,35
Aves Maria,"129.900,00",2026-01-01,35
Viva Palmas,"249.900,00",2026-01-01,40
FIC 48 CD DEL RIO,"249.900,00",2026-01-01,68
Laureles,"62.900,00",2026-01-01,8
Tesoro,"249.900,00",2026-01-02,3
Intermedia,"199.900,00",2026-01-02,1
CC Florida,"249.900,00",2026-01-02,43
San Bernardo,"249.900,00",2026-01-01,34
San Bernardo,"180.000,00",2026-01-01,34
San Bernardo,"180.000,00",2026-01-01,34
San Bernardo,"180.000,00",2026-01-01,34
Aves Maria,"180.000,00",2026-01-01,35
Intermedia,"199.900,00",2026-01-02,1
CC Florida,"199.900,00",2026-01-02,43
Intermedia,"249.900,00",2026-01-02,1
CC Florida,"199.900,00",2026-01-02,43
Intermedia,"249.900,00",2026-01-02,1
CC Florida,"249.900,00",2026-01-02,43
Aves Maria,"109.900,00",2026-01-01,35
Aves Maria,"219.900,00",2026-01-01,35
Aves Maria,"129.900,00",2026-01-01,35
Corporate Center,"249.900,00",2026-01-01,61
Alto de palmas,"224.900,00",2026-01-01,7
Alto de palmas,"180.000,00",2026-01-01,7
Alto de palmas,"199.900,00",2026-01-01,7
El Edén,"219.900,00",2026-01-01,52
Alto de palmas,"249.900,00",2026-01-01,7
Alto de palmas,"199.900,00",2026-01-01,7
Alto de palmas,"199.900,00",2026-01-01,7
Alto de palmas,"199.900,00",2026-01-01,7
Alto de palmas,"199.900,00",2026-01-01,7
Alto de palmas,"199.900,00",2026-01-01,7
Alto de palmas,"249.900,00",2026-01-01,7
Alto de palmas,"224.900,00",2026-01-01,7
Sabaneta,"199.900,00",2026-01-01,4
Corporate Center,"249.900,00",2026-01-01,61
Corporate Center,"219.900,00",2026-01-01,61
Corporate Center,"249.900,00",2026-01-01,61
Campestre,"219.900,00",2026-01-01,5
Campestre,"199.900,00",2026-01-01,5
Corporate Center,"249.900,00",2026-01-01,61
Campestre,"249.900,00",2026-01-01,5
Corporate Center,"249.900,00",2026-01-01,61
El Edén,"249.900,00",2026-01-01,52
City Plaza,"199.900,00",2026-01-01,6
Ciudadela Sabaneta,"219.900,00",2026-01-01,50
Corporate Center,"219.900,00",2026-01-01,61
Sabaneta,"129.900,00",2026-01-01,4
Campestre,"180.000,00",2026-01-01,5
Viva Palmas,"249.900,00",2026-01-01,40
Viva Palmas,"129.900,00",2026-01-01,40
Viva Palmas,"249.900,00",2026-01-01,40
FIC 48 CD DEL RIO,"199.900,00",2026-01-01,68
FIC 48 CD DEL RIO,"199.900,00",2026-01-01,68
FIC 48 CD DEL RIO,"249.900,00",2026-01-01,68
Santafe Bogota,"799.966,67",2026-01-01,13
Santafe Bogota,"799.966,66",2026-01-01,13
Colina,"1,00",2026-01-01,31
Intermedia,"249.900,00",2026-01-01,1
Intermedia,"199.900,00",2026-01-02,1
CC Florida,"199.900,00",2026-01-02,43
CC Florida,"219.900,00",2026-01-02,43
Sabaneta,"249.900,00",2026-01-02,4
Sabaneta,"199.900,00",2026-01-02,4
FIC 48 CD DEL RIO,"249.900,00",2026-01-01,68
Campanella Plaza,"62.900,00",2026-01-01,29
Alto de palmas,"249.900,00",2026-01-01,7
Aves Maria,"199.900,00",2026-01-01,35
CC Florida,"109.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
Sabaneta,"224.900,00",2026-01-02,4
CC Florida,"249.900,00",2026-01-02,43
Sabaneta,"109.900,00",2026-01-02,4
Sabaneta,"249.900,00",2026-01-02,4
CC Florida,"199.900,00",2026-01-02,43
Sabaneta,"199.900,00",2026-01-02,4
CC Florida,"224.900,00",2026-01-02,43
CC Florida,"129.900,00",2026-01-02,43
Sabaneta,"249.900,00",2026-01-02,4
CC Florida,"109.900,00",2026-01-02,43
Alto de palmas,"249.900,00",2026-01-01,7
La 33,"249.900,00",2026-01-01,9
La 33,"199.900,00",2026-01-01,9
La 33,"249.900,00",2026-01-01,9
La 33,"199.900,00",2026-01-01,9
La 33,"219.900,00",2026-01-01,9
La 33,"180.000,00",2026-01-01,9
La 33,"219.900,00",2026-01-01,9
La 33,"224.900,00",2026-01-01,9
La 33,"129.900,00",2026-01-01,9
El Edén,"249.900,00",2026-01-01,52
City Plaza,"199.900,00",2026-01-01,6
Corporate Center,"219.900,00",2026-01-01,61
El Edén,"249.900,00",2026-01-01,52
City Plaza,"224.900,00",2026-01-01,6
City Plaza,"219.900,00",2026-01-01,6
CC Florida,"109.900,00",2026-01-02,43
Sabaneta,"129.900,00",2026-01-02,4
CC Florida,"109.900,00",2026-01-02,43
CC Florida,"224.900,00",2026-01-02,43
Sabaneta,"249.900,00",2026-01-02,4
CC Florida,"129.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
Colina,"249.900,00",2026-01-01,31
Colina,"249.900,00",2026-01-01,31
Colina,"249.900,00",2026-01-01,31
Pepe Sierra,"199.900,00",2026-01-01,32
Pepe Sierra,"199.900,00",2026-01-01,32
Pepe Sierra,"249.900,00",2026-01-01,32
Pepe Sierra,"249.900,00",2026-01-01,32
Cedro Bolivar,"219.900,00",2026-01-01,33
CC Florida,"199.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
CC Florida,"109.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
CC Florida,"129.900,00",2026-01-02,43
CC Florida,"109.900,00",2026-01-02,43
CC Florida,"224.900,00",2026-01-02,43
CC Florida,"109.900,00",2026-01-02,43
Sabaneta,"219.900,00",2026-01-02,4
Sabaneta,"129.900,00",2026-01-02,4
CC Florida,"249.900,00",2026-01-02,43
CC Florida,"199.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
Intermedia,"199.900,00",2026-01-02,1
Tesoro,"180.000,00",2026-01-02,3
Tesoro,"249.900,00",2026-01-02,3
Tesoro,"249.900,00",2026-01-02,3
Campestre,"180.000,00",2026-01-02,5
Las Palmas Bio 26,"109.900,00",2026-01-02,46
Aves Maria,"109.900,00",2026-01-01,35
Aves Maria,"249.900,00",2026-01-01,35
Aves Maria,"219.900,00",2026-01-01,35
Aves Maria,"199.900,00",2026-01-01,35
CC Florida,"199.900,00",2026-01-02,43
Corporate Center,"219.900,00",2026-01-02,61
Intermedia,"109.900,00",2026-01-02,1
CC Florida,"219.900,00",2026-01-02,43
Tesoro,"180.000,00",2026-01-02,3
C.C Multiplaza - La Felicidad,"249.900,00",2026-01-02,69
Sabaneta,"199.900,00",2026-01-02,4
CC Florida,"224.900,00",2026-01-02,43
Campestre,"180.000,00",2026-01-02,5
Laureles,"199.900,00",2026-01-01,8
Laureles,"219.900,00",2026-01-01,8
Santafe Bogota,"199.900,00",2026-01-01,13
Santafe Bogota,"249.900,00",2026-01-01,13
San Lucas,"224.900,00",2026-01-01,15
San Lucas,"249.900,00",2026-01-01,15
San Lucas,"199.900,00",2026-01-01,15
San Lucas,"224.900,00",2026-01-01,15
San Lucas,"224.900,00",2026-01-01,15
San Lucas,"249.900,00",2026-01-01,15
Niquia,"180.000,00",2026-01-01,16
Niquia,"180.000,00",2026-01-01,16
Niquia,"219.900,00",2026-01-01,16
Niquia,"219.900,00",2026-01-01,16
Niquia,"219.900,00",2026-01-01,16
Niquia,"219.900,00",2026-01-01,16
CC Florida,"224.900,00",2026-01-02,43
C.C Parque La Colina,"249.900,00",2026-01-02,60
CC Florida,"129.900,00",2026-01-02,43
Tesoro,"219.900,00",2026-01-02,3
CC Florida,"199.900,00",2026-01-02,43
CC Florida,"219.900,00",2026-01-02,43
Plaza Campestre,"249.900,00",2026-01-02,44
Campestre,"199.900,00",2026-01-02,5
Campestre,"249.900,00",2026-01-02,5
Las Palmas Bio 26,"249.900,00",2026-01-02,46
Outlet,"249.900,00",2026-01-02,47
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"199.900,00",2026-01-02,6
Campestre,"180.000,00",2026-01-02,5
C.C Multiplaza - La Felicidad,"249.900,00",2026-01-02,69
CC Florida,"219.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
Campestre,"109.900,00",2026-01-02,5
City Plaza,"249.900,00",2026-01-02,6
Ciudadela Sabaneta,"249.900,00",2026-01-02,50
Ciudadela Sabaneta,"224.900,00",2026-01-02,50
Alto de palmas,"249.900,00",2026-01-02,7
Epic Pereira,"249.900,00",2026-01-02,51
Epic Pereira,"249.900,00",2026-01-02,51
Laureles,"249.900,00",2026-01-02,8
Niquia,"219.900,00",2026-01-01,16
Niquia,"224.900,00",2026-01-01,16
Santafe Bogota,"199.900,00",2026-01-01,13
Los Colores,"199.900,00",2026-01-01,17
Alto de palmas,"199.900,00",2026-01-01,7
Alto de palmas,"180.000,00",2026-01-01,7
Laureles,"219.900,00",2026-01-01,8
Laureles,"199.900,00",2026-01-01,8
Laureles,"219.900,00",2026-01-01,8
La 33,"219.900,00",2026-01-01,9
La 33,"249.900,00",2026-01-01,9
Belen,"199.900,00",2026-01-01,10
Belen,"180.000,00",2026-01-01,10
Santafe Bogota,"199.900,00",2026-01-01,13
Santafe Bogota,"199.900,00",2026-01-01,13
Santafe Bogota,"199.900,00",2026-01-01,13
Laureles,"199.900,00",2026-01-02,8
Laureles,"199.900,00",2026-01-02,8
Outlet,"249.900,00",2026-01-02,47
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"199.900,00",2026-01-02,6
Los Molinos,"224.900,00",2026-01-02,48
City Plaza,"249.900,00",2026-01-02,6
Los Molinos,"224.900,00",2026-01-02,48
City Plaza,"219.900,00",2026-01-02,6
Ciudadela Sabaneta,"249.900,00",2026-01-02,50
Ciudadela Sabaneta,"249.900,00",2026-01-02,50
Ciudadela Sabaneta,"224.900,00",2026-01-02,50
Epic Pereira,"249.900,00",2026-01-02,51
El Edén,"249.900,00",2026-01-02,52
Las Palmas Bio 26,"249.900,00",2026-01-02,46
CC Florida,"199.900,00",2026-01-02,43
Plaza Campestre,"199.900,00",2026-01-02,44
Campestre,"180.000,00",2026-01-02,5
Campestre,"199.900,00",2026-01-02,5
Las Palmas Bio 26,"109.900,00",2026-01-02,46
Las Palmas Bio 26,"249.900,00",2026-01-02,46
Las Palmas Bio 26,"219.900,00",2026-01-02,46
Outlet,"249.900,00",2026-01-02,47
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"249.900,00",2026-01-02,6
CC Florida,"129.900,00",2026-01-02,43
Ciudadela Sabaneta,"249.900,00",2026-01-02,50
Tesoro,"199.900,00",2026-01-02,3
CC Florida,"249.900,00",2026-01-02,43
Outlet,"249.900,00",2026-01-02,47
City Plaza,"249.900,00",2026-01-02,6
Laureles,"199.900,00",2026-01-02,8
Laureles,"109.900,00",2026-01-02,8
Laureles,"129.900,00",2026-01-02,8
La 33,"199.900,00",2026-01-02,9
City Plaza,"219.900,00",2026-01-02,6
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"219.900,00",2026-01-02,6
City Plaza,"224.900,00",2026-01-02,6
Ciudadela Sabaneta,"249.900,00",2026-01-02,50
Alto de palmas,"199.900,00",2026-01-02,7
Alto de palmas,"180.000,00",2026-01-02,7
Alto de palmas,"249.900,00",2026-01-02,7
Alto de palmas,"199.900,00",2026-01-02,7
Epic Pereira,"199.900,00",2026-01-02,51
El Edén,"219.900,00",2026-01-02,52
Laureles,"199.900,00",2026-01-02,8
Mall Gran Via,"249.900,00",2026-01-02,53
Parque Fabricato,"249.900,00",2026-01-02,56
La 33,"109.900,00",2026-01-02,9
Inferior,"199.900,00",2026-01-02,12
Inferior,"199.900,00",2026-01-02,12
Inferior,"180.000,00",2026-01-02,12
Santafe Bogota,"219.900,00",2026-01-02,13
Sabaneta,"3.000,00",2026-01-02,4
Santafe Bogota,"219.900,00",2026-01-02,13
Santafe Bogota,"219.900,00",2026-01-02,13
Santafe Bogota,"219.900,00",2026-01-02,13
Oviedo,"199.900,00",2026-01-02,14
Oviedo,"219.900,00",2026-01-02,14
Tesoro,"224.900,00",2026-01-02,3
Tesoro,"249.900,00",2026-01-02,3
CC Florida,"129.900,00",2026-01-02,43
CC Florida,"249.900,00",2026-01-02,43
CC Florida,"224.900,00",2026-01-02,43
City Plaza,"180.000,00",2026-01-02,6
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"199.900,00",2026-01-02,6
City Plaza,"219.900,00",2026-01-02,6
City Plaza,"249.900,00",2026-01-02,6
Laureles,"249.900,00",2026-01-02,8
El Edén,"249.900,00",2026-01-02,52
Ciudadela Sabaneta,"224.900,00",2026-01-02,50
Alto de palmas,"249.900,00",2026-01-02,7
Tesoro,"249.900,00",2026-01-02,3
Campestre,"180.000,00",2026-01-02,5
Sabaneta,"10.000,00",2026-01-02,4
San Lucas,"180.000,00",2026-01-02,15
CC Florida,"180.000,00",2026-01-02,43
Tesoro,"180.000,00",2026-01-02,3
CC Florida,"224.900,00",2026-01-02,43
CC Florida,"129.900,00",2026-01-02,43
Tesoro,"109.900,00",2026-01-02,3
La 33,"249.900,00",2026-01-02,9
Belen,"199.900,00",2026-01-02,10
Belen,"249.900,00",2026-01-02,10
Plaza Campestre,"249.900,00",2026-01-02,44
Campestre,"180.000,00",2026-01-02,5
Campestre,"199.900,00",2026-01-02,5
Campestre,"199.900,00",2026-01-02,5
City Plaza,"199.900,00",2026-01-02,6
Epic Pereira,"199.900,00",2026-01-02,51
Santafe Bogota,"219.900,00",2026-01-01,13
Oviedo,"199.900,00",2026-01-01,14
Oviedo,"249.900,00",2026-01-01,14
Oviedo,"199.900,00",2026-01-01,14
Oviedo,"180.000,00",2026-01-01,14
Oviedo,"249.900,00",2026-01-01,14
Los Colores,"199.900,00",2026-01-01,17
Los Colores,"249.900,00",2026-01-01,17
Los Colores,"224.900,00",2026-01-01,17
Belen,"109.900,00",2026-01-01,10
Belen,"249.900,00",2026-01-01,10
Inferior,"249.900,00",2026-01-01,12
Inferior,"249.900,00",2026-01-01,12
Inferior,"109.900,00",2026-01-01,12
Inferior,"219.900,00",2026-01-01,12
Inferior,"129.900,00",2026-01-01,12
Laureles,"199.900,00",2026-01-02,8
Park1433,"10.000,00",2026-01-02,45
Viva Envigado,"109.900,00",2026-01-02,18
Viva Envigado,"129.900,00",2026-01-02,18
Viva Envigado,"219.900,00",2026-01-02,18
Viva Envigado,"109.900,00",2026-01-02,18
Viva Envigado,"129.900,00",2026-01-02,18
Altos Del Prado,"199.900,00",2026-01-02,19
Atlantis,"249.900,00",2026-01-02,20
Viva Barranquilla,"199.900,00",2026-01-02,21
Intermedia,"3.000,00",2026-01-02,1
Mall Gran Via,"3.000,00",2026-01-02,53
Connecta 26,"219.900,00",2026-01-02,22
Laureles,"249.900,00",2026-01-02,8
Laureles,"199.900,00",2026-01-02,8
Oviedo,"62.900,00",2026-01-02,14
Inferior,"219.900,00",2026-01-01,12
Inferior,"219.900,00",2026-01-01,12
Inferior,"219.900,00",2026-01-01,12
Atlantis,"219.900,00",2026-01-01,20
Laureles,"219.900,00",2026-01-01,8
Belen,"180.000,00",2026-01-01,10
Santafe Bogota,"199.900,00",2026-01-01,13
Santafe Bogota,"199.900,00",2026-01-01,13
Santafe Bogota,"219.900,00",2026-01-01,13
Oviedo,"249.900,00",2026-01-01,14
Oviedo,"249.900,00",2026-01-01,14
Oviedo,"249.900,00",2026-01-01,14
Niquia,"129.900,00",2026-01-01,16
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Parque Arboleda,"249.900,00",2026-01-02,54
Laureles,"219.900,00",2026-01-02,8
Laureles,"219.900,00",2026-01-02,8
Laureles,"224.900,00",2026-01-02,8
Belen,"109.900,00",2026-01-02,10
Inferior,"199.900,00",2026-01-02,12
Inferior,"199.900,00",2026-01-02,12
Inferior,"249.900,00",2026-01-02,12
Inferior,"129.900,00",2026-01-02,12
Laureles,"199.900,00",2026-01-02,8
La 33,"199.900,00",2026-01-02,9
La 33,"219.900,00",2026-01-02,9
La 33,"224.900,00",2026-01-02,9
Belen,"199.900,00",2026-01-02,10
San Lucas,"129.900,00",2026-01-02,15
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"249.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
Viva Barranquilla,"199.900,00",2026-01-01,21
